id,id_social,retries,type,delay_time_rules,last_data_date,from_date,to_date,platform,createdBy,title,id_source,code,reply_created_date
3698773831138562521,3698773831138562521,0,CRISIS_TRACKING,[],2024-08-14T04:38:53.531Z,1723610333,1755146333,10,ThreadsKeywordPostNoCookieCrawlingLoader,"b cứ lên tiktok xem để lấy cảm hứng nhé :)))) để bt dc nổi khổ của sv tỉnh lẻ , miền núi , còn lại t k nói nhìu với b nữa, xem để bt ngta cần gd bên cạnh lúc học dh ntn",tr_64188529511,DNUrzPVhlHZ,2025-08-14T05:10:22.000Z
3696766160701230061,3696766160701230061,0,BRAND_TRACKING,[],2024-08-13T08:16:31.318Z,1723536991,1755072991,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Tên của d'Alba chính hãng trên S ko phải dị, là d'Alba Official Store hay s í bà 🥲",tr_63132605370,DNNjTyiSAvt,2025-08-11T10:41:29.000Z
3698650261914182822,3698650261914182822,0,BRAND_TRACKING,[],2024-08-13T12:12:46.898Z,1723551166,1755087166,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Hi chào mn ạ! Mình xin phép tus bạn sẵn tiện hỏi cùng vấn đề học tập ạ. Hiện mình đã TN Đh ngành Thông tin - Thư viện, đang đi làm cũng đc 3 năm ạ. Mình muốn học  Thạc sĩ Văn học rồi học chứng chỉ sư phạm để đi dạy thì có được công nhận hong ạ, vì học vb2 sư phạm thì không được. C3 mình cũng từng có giải olympic 30/4 Ngữ văn, vì hồi đó vẫn ch có định hướng sẽ theo sư phạm nên hong học ạ. Bạn nào có thông tin hay biết trường hợp v có thể cho mình xin thông tin ạ, mình cảm ơn nhiều^^",tr_64009502677,DNUPtEhzOSm,2025-08-14T01:04:51.000Z
3698067936490623328,3698067936490623328,0,BRAND_TRACKING,[],2024-08-14T04:32:08.672Z,1723609928,1755145928,10,ThreadsKeywordPostNoCookieCrawlingLoader,c ơi em c3 k tham gia clb mà lên đại học muốn dc tham gia thì có kinh nghiệm gì để apply suôn sẻ không ạ 🥺 tại em nghe mng nói clb học thuật ở trường đh thường khá khó vào ạ,tr_65251288681,DNSLTHtyRFg,2025-08-13T05:47:53.000Z
3698782322746455951,3698782322746455951,0,BRAND_TRACKING,[],2024-08-14T04:54:11.766Z,1723611251,1755147251,10,ThreadsKeywordPostNoCookieCrawlingLoader,"anh họ t cũng thế, ổng tốt nghiệp đh ngành khách sạn, nhà ổng có mấy chi nhánh khách sạn để về quản lý, bố mẹ có tiền cho khởi nghiệp lun nếu thích. Nhưng không, ổng rong ruổi hết khắp SG để làm quán cafe này tới cafe kia, lên đến cửa hàng trưởng lun xong vẫn bỏ để về nuôi mộng mở quán cafe =)))))))",tr_72591797860,DNUtuzwy_eP,2025-08-14T05:27:14.000Z
3698768927212808459,3698768927212808459,0,CRISIS_TRACKING,[],2024-08-14T04:52:14.480Z,1723611134,1755147134,10,ThreadsKeywordPostNoCookieCrawlingLoader,"【rakutenPR】着回し力バツグンで即お気に入り♡

↓詳細はこちらから↓

https://a.r10.to/hkIaFt

#coca #ノースリーブ #ニットトップス #着回しコーデ #レディースファッション",tr_73549772230,DNUqr4MxakL,2025-08-14T05:00:37.000Z
3697991268773631368,3697991268773631368,0,BRAND_TRACKING,[],2024-08-14T04:41:47.711Z,1723610507,1755146507,10,ThreadsKeywordPostNoCookieCrawlingLoader,Bây ơi.. cái ông topx đó tên gì ý nhỉ 🥰,tr_75144381286,DNR53dVv5WI,2025-08-13T03:15:33.000Z
3698778531128321837,3698778531128321837,0,CAMPAIGN_TRACKING,[],2024-08-13T07:37:40.999Z,1723534660,1755070660,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Thấy mn hay rcm Nar trắng thì mình xin phép giới thiệu một chai nước hoa của nhà Nar nha 
𝐍𝐀𝐑𝐂𝐈𝐒𝐎 𝐌𝐔𝐒𝐂 
Thơm hiền từ, thơm dịu dàng, thơm đằm thắm. Thơm kiểu da thịt, phấn nhẹ, hoa ngọt ngào thoang thoảng... 
Musc Nude lấy cảm hứng từ Xạ hương kết hợp hoa cỏ phương Đông. Cảm giác quyến rũ mà nữ tính kinh khủng! Gợi cảm huyền bí nhưng vẫn mang đến cảm giác tự nhiên như hương thơm của làn da.",tr_74273410892,DNUs3oivqct,2025-08-14T05:19:42.000Z
3697261315443647501,3697261315443647501,0,BRAND_TRACKING,[],2024-08-14T04:36:15.311Z,1723610175,1755146175,10,ThreadsKeywordPostNoCookieCrawlingLoader,B ở đâuuu,tr_63421947847,DNPT5PUz-QN,2025-08-12T03:05:16.000Z
3419055811281120688,3419055811281120688,0,BRAND_TRACKING,[],2024-08-14T04:42:17.113Z,1723610537,1755146537,10,ThreadsKeywordPostNoCookieCrawlingLoader,Hutecher chào nhau một cái,tr_66922805549,C9y7SU6pW2w,2024-07-24T06:40:35.000Z
3696531213327487431,3696531213327487431,0,BRAND_TRACKING,[],2024-08-14T04:40:04.218Z,1723610404,1755146404,10,ThreadsKeywordPostNoCookieCrawlingLoader,Perghh.. pdu nii.. merah putih,tr_63245877695,DNMt42vh1HH,2025-08-11T02:54:41.000Z
3698435973990118437,3698435973990118437,0,BRAND_TRACKING,[],2024-08-13T08:02:33.133Z,1723536153,1755072153,10,ThreadsKeywordPostNoCookieCrawlingLoader,"flashcard trắng giúp các chế lưu nhớ từ vựng dễ dàng , giá hạt rẻ https://s.shopee.vn/7piyHc4Stb",tr_76419218023,DNTe-xWNPQl,2025-08-13T17:59:21.000Z
3698776124109450942,3698776124109450942,0,BRAND_TRACKING,[],2024-08-14T04:41:12.294Z,1723610472,1755146472,10,ThreadsKeywordPostNoCookieCrawlingLoader,184 chúc shop khai trương hồng phát buôn may bán đắt nha,tr_75930820121,DNUsUm1PW6-,2025-08-14T05:14:55.000Z
3698756029174682908,3698756029174682908,0,BRAND_TRACKING,[],2024-08-14T04:46:26.505Z,1723610786,1755146786,10,ThreadsKeywordPostNoCookieCrawlingLoader,Dù biết là khuyên dán thôi nhma I LOVE VB BAD BOI 😍,tr_76194524805,DNUnwL9ypUc,2025-08-14T04:35:00.000Z
3697459245646453285,3697459245646453285,0,CRISIS_TRACKING,[],2024-08-14T04:40:02.996Z,1723610402,1755146402,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Tính ra là c mua khuya 14 xong bị đổi lịch qua trưa ấy, chứ khuya 14 bạn c tới hết goy. Tại mấy bà ra đi chơi nữa",tr_69043244428,DNQA5gMPZol,2025-08-12T09:38:31.000Z
3698418569701164419,3698418569701164419,0,BRAND_TRACKING,[],2024-08-14T04:44:41.542Z,1723610681,1755146681,10,ThreadsKeywordPostNoCookieCrawlingLoader,E dự thi ạ 💙❤️ cảm ơn sốp,tr_63282530337,DNTbBgVvwWD,2025-08-13T17:24:31.000Z
3698567908734952568,3698567908734952568,0,CRISIS_TRACKING,[],2024-08-14T04:55:54.183Z,1723611354,1755147354,10,ThreadsKeywordPostNoCookieCrawlingLoader,"1.	CeraVe Hydrating Cleanser
	2.	The Ordinary Niacinamide Serum
	3.	The Inkey List Caffeine Eye Cream
	4.	La Roche-Posay Anthelios SPF
	5.	Eucerin Advanced Repair Cream",tr_74916754685,DNT8-rJzmR4,2025-08-13T22:21:14.000Z
3698778530894303150,3698778530894303150,0,BRAND_TRACKING,[],2024-08-14T04:57:25.496Z,1723611445,1755147445,10,ThreadsKeywordPostNoCookieCrawlingLoader,"bà ưi ảnh 2 là ở đâu hạ long z bàaaa
cho tui cảm ơn trc nha",tr_64035424152,DNUs3oUy8-u,2025-08-14T05:19:42.000Z
3695018264330789765,3695018264330789765,0,BRAND_TRACKING,[],2024-08-14T04:29:33.496Z,1723609773,1755145773,10,ThreadsKeywordPostNoCookieCrawlingLoader,Hồi đó tưởng để anh lương thiện mới là theme song của pj100 😂,tr_70445028232,DNHV4jMBGOF,2025-08-09T00:48:43.000Z
3697460748541644505,3697460748541644505,0,CRISIS_TRACKING,[],2024-08-14T04:40:02.996Z,1723610402,1755146402,10,ThreadsKeywordPostNoCookieCrawlingLoader,Em mới ra ĐN bữa Sprite nên giờ em hết biết đi đâu nữa luôn 🥹 Mà đợt này như offline 3 miền ha chị :)) Ai cũng đổ dồn về ĐN,tr_63426995452,DNQBPX3xk7Z,2025-08-12T09:41:30.000Z
3604819360105137321,3604819360105137321,0,CRISIS_TRACKING,[],2024-08-14T04:47:37.137Z,1723610857,1755146857,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Cám ơn các bạn đã xem và chia sẻ về @traveloka.vn.

Mình ngạc nhiên khi có rất nhiều bạn bức xúc giống mình. Càng ngạc nhiên hơn khi Traveloka vẫn coi thường KH bấy lâu nay, không chút cải thiện và vẫn nhởn nhơ kinh doanh gom bạc của dân mình được.

Cá nhân mình sẽ chọn tẩy chay Traveloka và chỉ book với Hãng bay từ nay về sau. Với các bạn vẫn hài lòng với Traveloka, mình nghĩ các bạn nên cẩn thận check kỹ vé để không như mình nhé. 

Một ngày thật hãm cùng Traveloka!",tr_63239291555,DIG5BvehISp,2025-04-06T13:59:36.000Z
3693065288573893263,3693065288573893263,0,CRISIS_TRACKING,[],2024-08-13T12:11:10.277Z,1723551070,1755087070,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Đt của em bị vô sữa nutriboost ở lỗ sạc với loa, em đã lao khô với sấy khô rồi, đt xài cũng bth gần tháng, về sau nó có bị gì nữa không anh 🥲",tr_63388740982,DNAZ1AxxbqP,2025-08-06T08:08:31.000Z
3697653262985395674,3697653262985395674,0,BRAND_TRACKING,[],2024-08-13T12:12:00.787Z,1723551120,1755087120,10,ThreadsKeywordPostNoCookieCrawlingLoader,NKH mà có con thì có khi MVNBLSN cũng có mặt ổng nữa 😂,tr_65587586927,DNQtA06zv3a,2025-08-12T16:04:00.000Z
3698768466620083062,3698768466620083062,0,BRAND_TRACKING,[],2024-08-14T04:51:09.396Z,1723611069,1755147069,10,ThreadsKeywordPostNoCookieCrawlingLoader,Lỗi tại em 🤭😂,tr_69414796605,DNUqlLPTmt2,2025-08-14T04:59:42.000Z
3698283357780540936,3698283357780540936,0,BRAND_TRACKING,[],2024-08-14T04:46:58.417Z,1723610818,1755146818,10,ThreadsKeywordPostNoCookieCrawlingLoader,"T ở HN, nhiều khi nhìn bạn bè ở tỉnh khác cũng có những cái muốn được như họ ấy. Cảm giác mệt mỏi lo toan có nơi bình yên để trở về, chứ ở đây mệt thế nào cũng kẹt giữa khói bụi với toà nhà san sát chật hẹp thôi.

Với cả con dân HN cũng áp lực mua nhà, ra ở riêng lắm chứ kp có nhà sẵn mãi đâu ạ. Nhà đông người cả anh chị em mà đất đai thì không nở ra, lại gặp áp lực phải đủ kinh tế để mua nhà, thuê nhà ở riêng cho đỡ chật.

The grass is always greener on the other side thui cố lên b nhé",tr_66572968076,DNS8R6bP34I,2025-08-13T12:55:53.000Z
3698781377450531416,3698781377450531416,0,BRAND_TRACKING,[],2024-08-14T04:51:09.396Z,1723611069,1755147069,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Có lý ạ. Cảm ơn b nha. Tại mình ít nghe nhạc á. Tháng 4 vừa rồi mới va vào CG nên đk premium ở youtube rồi mà còn ít xài. Giờ đk thêm Spotify lại thấy bị uổng á, app Spotify mới tải hôm qua luôn 😂😂😂",tr_74722765613,DNUthDYxNpY,2025-08-14T05:25:21.000Z
3697645741918609612,3697645741918609612,0,BRAND_TRACKING,[],2024-08-14T04:40:30.329Z,1723610430,1755146430,10,ThreadsKeywordPostNoCookieCrawlingLoader,😔 như túi này chắc kí đầu sì ta sít,tr_75904993920,DNQrTYYS2DM,2025-08-12T15:49:03.000Z
3698755310765539165,3698755310765539165,0,CRISIS_TRACKING,[],2024-08-14T04:27:11.421Z,1723609631,1755145631,10,ThreadsKeywordPostNoCookieCrawlingLoader,Thế thì lạ thật. Vì Spx thì shiper luôn là ship quen rồi thì lừa đảo sao đc,tr_76430712774,DNUnlu5RP9d,2025-08-14T04:33:34.000Z
3697408157841467222,3697408157841467222,0,CRISIS_TRACKING,[],2024-08-14T04:47:07.164Z,1723610827,1755146827,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Bi giờ ko thấy chỗ huỷ vé trên app traveloka, mà đòi hoàn vé thì đ đủ đk để hoàn 🤗🤗🤗🤗🤗🤗
Giờ ko huỷ đc vé mà mua vé mới r vẫn đc bay nhở 🫤",tr_63318073702,DNP1SE9xadW,2025-08-12T07:57:01.000Z
3698431957761021338,3698431957761021338,0,BRAND_TRACKING,[],2024-08-14T04:42:17.519Z,1723610537,1755146537,10,ThreadsKeywordPostNoCookieCrawlingLoader,"""""chúng tôi GDHH"""" là chúng tôi nào? m là ai mà đòi chung mâm với tụi t :))) nít ranh",tr_63088335710,DNTeEU8TFWa,2025-08-13T17:51:07.000Z
3683090610313384358,3683090610313384358,0,BRAND_TRACKING,[],2024-08-14T04:57:53.256Z,1723611473,1755147473,10,ThreadsKeywordPostNoCookieCrawlingLoader,"VÀ NHÀ TRƯỜNG ĐÃ NGHĨ GÌ KHI CHO CÁI MÔN KHỞI NGHIỆP VÀO SYLLABUS VẬY, ĐÂU PHẢI AI CŨNG CÓ NHƯ CẦU KHỞI NGHIỆP",tr_65056087164,DMc92VvTlGm,2025-07-23T13:50:36.000Z
3698759973607139277,3698759973607139277,0,BRAND_TRACKING,[],2024-08-14T04:40:03.655Z,1723610403,1755146403,10,ThreadsKeywordPostNoCookieCrawlingLoader,Ở SG làm tui cảm giác tui được gần Bi iu hơn rấc nhiều huhu,tr_74841171191,DNUoplgSWfN,2025-08-14T04:42:50.000Z
3686463848694982383,3686463848694982383,0,BRAND_TRACKING,[],2024-08-13T12:12:00.787Z,1723551120,1755087120,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Rõ là fame từ con gái mà =))) nhạt k chịu được, đúng cái tên của ông ý, cả show Mvnblsn t đã thấy nhạt vcc",tr_68218054547,DMo81ayyKbv,2025-07-28T05:32:38.000Z
3698358803487090390,3698358803487090390,0,BRAND_TRACKING,[],2024-08-13T12:13:44.333Z,1723551224,1755087224,10,ThreadsKeywordPostNoCookieCrawlingLoader,Anh Thiện cấm chat Duy Khánh hài quớ 🤣,tr_66931948192,DNTNbytyWbW,2025-08-13T15:25:47.000Z
3698347283843843538,3698347283843843538,0,CRISIS_TRACKING,[],2024-08-14T04:55:00.573Z,1723611300,1755147300,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Je suis soulagé, et j'espère que le petit va bien 😊
Mais jamais de la vie on laisse un enfant seul en bas âge dans une voiture alors qu'il fait extrêmement chaud....
Des parents inconscients !!",tr_63885779534,DNTK0KNiwXS,2025-08-13T15:02:53.000Z
3698762480959805493,3698762480959805493,0,BRAND_TRACKING,[],2024-08-13T12:11:55.361Z,1723551115,1755087115,10,ThreadsKeywordPostNoCookieCrawlingLoader,Toàn mấy cái giẻ phải sang đông nam á kiếm từng đồng lẻ mà mất dạy 🤢,tr_63577481236,DNUpOEqJtg1,2025-08-14T04:47:49.000Z
3671496459352044298,3671496459352044298,0,BRAND_TRACKING,[],2024-08-14T04:44:44.511Z,1723610684,1755146684,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Pwede po mag hieing po mga bus company ng female na kundoctor

talang makakapag travel ka talaga",tr_71705792556,DLzxpPNyHMK,2025-07-07T13:55:06.000Z
3698710627050535188,3698710627050535188,0,CAMPAIGN_TRACKING,[],2024-08-14T04:38:41.493Z,1723610321,1755146321,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Cố lên nè, đừng áp lực quá, mình hãy nghĩ nghe nhạc để chill và tận hưởng nhé, nhạc của Hiếu không phải chỉ fan nghe mà còn nonfan nữa, nên lên xuống là bình thường nè",tr_73125951095,DNUdbf8TzkU,2025-08-14T03:04:47.000Z
3677661953146872318,3677661953146872318,0,BRAND_TRACKING,[],2024-08-13T12:12:00.787Z,1723551120,1755087120,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Đừng có đánh tráo khái niệm. Đi làm thì vẫn là đi làm thôi. Kỷ niệm gì, mai mốt lớn lên xem toàn cmt toxic mình và bố mẹ không.",tr_68690990689,DMJrg-xSeH-,2025-07-16T02:04:50.000Z
3698754309088121774,3698754309088121774,0,BRAND_TRACKING,[],2024-08-13T12:11:55.361Z,1723551115,1755087115,10,ThreadsKeywordPostNoCookieCrawlingLoader,Do ngoài mình thì chuyên viên ok. Mỗi tội đông quá nên bốc số đợi tới lượt hướng dẫn thì lâu. Nhưng mỗi lĩnh vực 1 người phụ trách thôi à. Nên tư vấn 20 30 ng 1 buổi là ớn ăn mất. Được cái ngoài mình sắp xếp nhờ Giáo viên với Đoàn thanh niên ngồi chỗ máy hướng dẫn nhập hồ sơ dịch vụ công. Nói chung cái này là ở Lãnh đạo nữa. Người ta thấy bất ổn cho dân thì người ta phải tìm cách hỗ trợ á bạn. Chứ không thể trách dân được,tr_63506264026,DNUnXKApJOu,2025-08-14T04:31:35.000Z
3698777725563447088,3698777725563447088,0,BRAND_TRACKING,[],2024-08-14T04:56:34.251Z,1723611394,1755147394,10,ThreadsKeywordPostNoCookieCrawlingLoader,Pháo là nạn nhân,tr_65244022790,DNUsr6TVicw,2025-08-14T05:18:06.000Z
3697613842148002623,3697613842148002623,0,BRAND_TRACKING,[],2024-08-14T04:46:56.126Z,1723610816,1755146816,10,ThreadsKeywordPostNoCookieCrawlingLoader,thsu hồi nhỏ t có một rổ xếp hình vnm,tr_72133345825,DNQkDLZzIs_,2025-08-12T14:45:40.000Z
3698430546973286405,3698430546973286405,0,BRAND_TRACKING,[],2024-08-14T04:54:37.567Z,1723611277,1755147277,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Đầu đội khăn Việt Quốc, túi Độc Lập Tự Do, Twilly Hạnh Phúc, móc khóa Gai Con. Có thể là hình thành nguyên hệ sinh thái merch của Yame_Himari luôn 🔥",tr_70120246942,DNTdvzCy-AF,2025-08-13T17:48:19.000Z
3697450391983392000,3697450391983392000,0,BRAND_TRACKING,[],2024-08-14T04:43:24.789Z,1723610604,1755146604,10,ThreadsKeywordPostNoCookieCrawlingLoader,"📩 Gia nhập “đại gia đình” Lang Thang Café ngay hôm nay!
📧 Gửi CV kèm ảnh và lương mong muốn về: tuyendung@amigroup.com.vn hoặc điền thông tin tại form: https://forms.gle/yNGwFyKSwCY4697R7",tr_76392050761,DNP-4qkzIUA,2025-08-12T09:20:56.000Z
3698783451123522901,3698783451123522901,0,BRAND_TRACKING,[],2024-08-14T04:57:09.438Z,1723611429,1755147429,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Cái đó thì tui ko bíc nha =)))) mỗi sk sẽ đánh dấu khác nhau, nhma chỗ ngồi thì sẽ set up như hình sau chứ ko so le như hình trc thui à",tr_68269503311,DNUt_OpT51V,2025-08-14T05:29:29.000Z
3698771303169156013,3698771303169156013,0,BRAND_TRACKING,[],2024-08-14T04:54:11.766Z,1723611251,1755147251,10,ThreadsKeywordPostNoCookieCrawlingLoader,chính hãng 1.041k cửa hàng chính hãng của Adidas,tr_64438110062,DNUrOc-zmOt,2025-08-14T05:05:21.000Z
3698704557770533671,3698704557770533671,0,BRAND_TRACKING,[],2024-08-14T04:48:26.538Z,1723610906,1755146906,10,ThreadsKeywordPostNoCookieCrawlingLoader,"1. Serum dưỡng ẩm HA https://s.shopee.vn/7fN2GUlgva
2. Sữa CN phổ rộng https://s.shopee.vn/6VAmxTIn9n
KCN kiềm dầu https://s.shopee.vn/9zlZ4jG9Ba
3. Serum Alpha Arbutin https://s.shopee.vn/3VYWWHCXWE
4. Kem dưỡng khoá ẩm Panthenol https://s.shopee.vn/8paSZxsJTE
5. Toner AHA https://s.shopee.vn/AKNHRTc8n4
Kem dưỡng đêm sáng mịn, mờ thâm nám AHA https://s.shopee.vn/gF7AHmdFs",tr_73576315272,DNUcDLfB-sn,2025-08-14T02:52:44.000Z
3698783259373996262,3698783259373996262,0,BRAND_TRACKING,[],2024-08-14T04:57:25.496Z,1723611445,1755147445,10,ThreadsKeywordPostNoCookieCrawlingLoader,Quán cf sunset ở bãi cháy bà ui,tr_66287096870,DNUt8cEJgjm,2025-08-14T05:29:06.000Z
3698175858625184016,3698175858625184016,0,BRAND_TRACKING,[],2024-08-14T04:55:36.512Z,1723611336,1755147336,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Bạn ghé Someli nha. Home mới siêu xinh, zá cực tốt ạ
- Giờ giấc linh hoạt
- Check in - out tự động
- Bếp, nồi cơm điện, bát đũa, gia vị nấu ăn
- Điều hòa, nóng lạnh, vs khép kín
- Máy chiếu, Netflix
- Tủ lạnh
💸 Zá cực yêu qua đêm chỉ từ #39k/h
📍Cs 1: 475 Đội Cấn, Ba Đình
📍Cs 2: Số 4a, ngõ 119 Đình Thôn, Mỹ Đình, Nam Từ Liêm
📍Cs 3: Số 9, ngách 24, ngõ Thổ Quan,  Khâm Thiên, Đống Đa
📍Cs 4: 59A Yên Bình, Phúc La, Hà Đông
📞 Zalo: 0988.163.935 - Điện thoại: 0877138656",tr_75197580186,DNSj1mCR4EQ,2025-08-13T09:22:18.000Z
3696918980922528516,3696918980922528516,0,BRAND_TRACKING,[],2024-08-14T04:28:21.030Z,1723609701,1755145701,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Là 1 người hệ coldbrew, mà cafe lại phải rõ vị và k quá ngọt
Toi highly highly recommend Coldbrew bưởi hồng Hub de Tana (giảm đường), Thanh Thanh ở Sense7 và Coldbrew quýt dâu tây hoặc coldbrew cam chanh ở Kobihito nhoé
Trust me!!!",tr_63261992382,DNOGDndSVME,2025-08-11T15:45:07.000Z
3697963898340584017,3697963898340584017,0,BRAND_TRACKING,[],2024-08-14T04:53:26.521Z,1723611206,1755147206,10,ThreadsKeywordPostNoCookieCrawlingLoader,Xin phép thả con hàng pbvm + chê anh Rhymastic tạm ở đây ạ. -1 chương trình mặc dù rất oke dàn cast năm nay cho tới khi lên bài về nhỏ này tham gia mùa 2 ☺️,tr_66723062375,DNRzpKozypR,2025-08-13T02:21:10.000Z
3698712826081181045,3698712826081181045,0,BRAND_TRACKING,[],2024-08-13T08:14:51.507Z,1723536891,1755072891,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Đúng á, bữa mình đi tiêm vacxin ở vnvc cũng được giải thích như này luôn. Tại vết tiêm sẽ để lại một vết bỏng nhẹ nên mới có sẹo",tr_65555206932,DNUd7f8v_11,2025-08-14T03:09:10.000Z
3698769431972754673,3698769431972754673,0,CRISIS_TRACKING,[],2024-08-14T04:27:11.421Z,1723609631,1755145631,10,ThreadsKeywordPostNoCookieCrawlingLoader,bạn có biết đọc k,tr_63497496452,DNUqzOSzzTx,2025-08-14T05:01:37.000Z
3698753004031627087,3698753004031627087,0,BRAND_TRACKING,[],2024-08-14T04:45:03.464Z,1723610703,1755146703,10,ThreadsKeywordPostNoCookieCrawlingLoader,"cuối tuần, tôi đi uniqlo mua áo cho mùa đông. da tôi dễ react với vải nhân tạo nên cần đồ chất liệu ít nhất là 90% tự nhiên. một nữa cửa hàng uniqlo bây giờ là áo pha. tôi bần thần nhìn những món đồ 50% cotton, 50% polyester với giá 800k. trước đây, tôi vẫn đó thể mua một cái áo 100% cotton với giá 200k. 

tôi đi dạo các shop quận 1, với cái giá trên trời và vải nhập từ trung quốc. đi ngang qua changee để vào phúc long, tôi trả 55k cho ly hồng trà sữa đã tăng giá nhiều trong 4 năm vừa qua.",tr_64195307931,DNUnEKlNs9P,2025-08-14T04:28:59.000Z
3698169511019808749,3698169511019808749,0,BRAND_TRACKING,[],2024-08-13T12:11:57.379Z,1723551117,1755087117,10,ThreadsKeywordPostNoCookieCrawlingLoader,"ngày đầu quay 틀 không khác gì vừa cắn 10 cân đá 😭 tả tđn được niềm hạnh phúc vỡ oà từ giây đầu tiên của t được hả? tả tđn đây? nên rút kinh nghiệm sâu sắc là mở tour có 2 đêm thì đi cả 2, đi 1 đêm thì chắc bây giờ đang vừa khóc vừa chồng chuối vì suộc đêm đầu tiên banh chành rồi 😭",tr_63989887899,DNSiZOXhAft,2025-08-13T09:09:41.000Z
3698742892308008479,3698742892308008479,0,BRAND_TRACKING,[],2024-08-13T12:11:55.361Z,1723551115,1755087115,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Bà này nói chuẩn nì :)) bọn Đông Á gen tốt chứ kf là do xài cosme xịn đâu, nó chả xài gì vẫn đẹp ý 😌",tr_65940520880,DNUkxBThQ4f,2025-08-14T04:08:54.000Z
3698769997087912288,3698769997087912288,0,CRISIS_TRACKING,[],2024-08-14T04:27:11.421Z,1723609631,1755145631,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Ừ đọc r và nó nhảm vô cùng luôn, đã nói r mà còn cố tình k hiểu. Thì thử làm như trên xem có bị bêu là kẻ lừa đảo k nhé 🤗",tr_73203721245,DNUq7cmTDFg,2025-08-14T05:02:45.000Z
3627818989436435487,3627818989436435487,0,BRAND_TRACKING,[],2024-08-13T12:11:35.297Z,1723551095,1755087095,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Hôm nào ở phòng thì UTE-ers ơi
Hôm nào ở trường thì UEL-ers ơi
Hôm nào ở Làng thì USSH-ers ơi, IU-ers ơi
Hôm nào đi Metro thì HUTECH-ers ơi
Mỗi ngày 1 danh phận ☺️🤲",tr_63461954225,DJYmiZexnwf,2025-05-08T07:35:46.000Z
3697463230009333522,3697463230009333522,0,BRAND_TRACKING,[],2024-08-14T04:38:41.503Z,1723610321,1755146321,10,ThreadsKeywordPostNoCookieCrawlingLoader,Oppo reno 13 kkkkk,tr_69643742643,DNQBze6xlcS,2025-08-12T09:46:26.000Z
3698779393754772362,3698779393754772362,0,CRISIS_TRACKING,[],2024-08-14T04:50:32.155Z,1723611032,1755147032,10,ThreadsKeywordPostNoCookieCrawlingLoader,"Tr ơi trước t cũng ngựa ngựa uống thử nước này với matcha (k có mứt yuzu, t dùng đường thốt nốt) và nó dở điên =))) mặc dù uống riêng thì ngon nhưng cho vào nước đi đường nước matcha đi đường matcha",tr_67886112198,DNUtEL7SbOK,2025-08-14T05:21:25.000Z
3698770247183262343,3698770247183262343,0,BRAND_TRACKING,[],2024-08-14T04:38:54.200Z,1723610334,1755146334,10,ThreadsKeywordPostNoCookieCrawlingLoader,"T nói cho mấy con bông tuyết hay tự ái nghe nha. Anh t mấy năm qua dính liền với cái mác “con cưng quốc tế con ghẻ quốc dân” cố gắng 10 năm mới có được ngày hôm nay. Còn tụi m chưa có gì hết,được thành tích nhiêu đó đừng lên giọng,nói thẳng % lớn là do tụi t thương em nó,giúp em nó. Tụi m bông hoa tự ái biến,cái mác đó đéo bỏ liền đâu tụi m yên tâm đi,lạ cái mxh Việt Nam này quá ha? Phủi bỏ công sức tụi tao + nói chuyện k biết kính trên nhường dưới thì đừng hỏi sao idol tụi mày k ngốc đầu lên đc",tr_72574710108,DNUq_FhJGKH,2025-08-14T05:03:15.000Z
3698771871043765697,3698771871043765697,0,CRISIS_TRACKING,[],2024-08-14T04:44:42.212Z,1723610682,1755146682,10,ThreadsKeywordPostNoCookieCrawlingLoader,Là PHÁT đó :)))),tr_72182434756,DNUrWt2xUXB,2025-08-14T05:06:28.000Z
3698770486856510959,3698770486856510959,0,BRAND_TRACKING,[],2024-08-14T04:55:47.310Z,1723611347,1755147347,10,ThreadsKeywordPostNoCookieCrawlingLoader,"T cũng hong có 4g + tiền mặt, nma biết sao không? T lựa quán có cà thẻ hoặc lúc xếp hàng t đã lo kiếm wifi trước rồi, chứ nguyên hàng mà đứng lọ mọ phiền người sau lắm con vợ ạ 😔",tr_71557757131,DNUrCkux-3v,2025-08-14T05:03:43.000Z
